日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150326","0050","元大台灣50","80069071","6102674371","76.30","76.85","75.60","75.80","-0.4000","80270"
"1150326","0051","元大中型100","59883","6680493","110.10","112.65","110.10","110.30","0.0000","520"
"1150326","0052","富邦科技","23579476","1065190498","45.21","45.49","44.86","44.90","-0.1800","14997"
"1150326","0053","元大電子","12912","2213114","172.00","172.70","170.95","170.95","0.4500","183"
"1150326","0055","元大MSCI金融","80411","2616865","32.55","32.66","32.45","32.46","-0.1400","382"
"1150326","0056","元大高股息","30512264","1180034826","38.60","38.85","38.55","38.56","-0.0200","18701"
"1150326","0057","富邦摩台","8980","2042849","228.80","229.30","225.65","226.50","-0.9000","112"
"1150326","0061","元大寶滬深","75471","1741287","23.24","23.24","23.00","23.00","-0.0700","170"
"1150326","006203","元大MSCI台灣","2588","358110","138.95","138.95","138.95","138.95","0.8000","105"
"1150326","006204","永豐臺灣加權","6483","1110066","172.00","172.00","170.60","171.35","0.1500","112"
"1150326","006205","富邦上証","158876","6236919","39.51","39.52","39.00","39.00","-0.4300","258"
"1150326","006206","元大上證50","33683","1211435","36.00","36.25","35.77","35.77","-0.3800","191"
"1150326","006207","復華滬深","109873","3403527","31.12","31.12","30.81","30.81","-0.2600","118"
"1150326","006208","富邦台50","2761058","488968490","177.05","178.45","175.95","176.15","-0.4000","6511"
"1150326","00625K","富邦上証+R","","","","","","","0.0000",""
"1150326","00632R","元大台灣50反1","101337032","1425574341","14.04","14.19","13.94","14.19","0.0900","11015"
"1150326","00633L","富邦上証正2","2372471","108549840","45.85","46.13","45.32","45.35","-0.3700","376"
"1150326","00634R","富邦上証反1","549020","1817446","3.31","3.33","3.30","3.33","0.0000","11"
"1150326","00635U","期元大S&P黃金","7838923","375039592","48.05","48.05","47.56","47.56","-0.7000","10613"
"1150326","00636","國泰中國A50","333376","8889477","26.74","26.76","26.55","26.55","-0.1900","216"
"1150326","00636K","國泰中國A50+U","200","1682","8.41","8.41","8.41","8.41","0.0400","2"
"1150326","00637L","元大滬深300正2","18835105","357208173","18.94","19.08","18.76","18.76","-0.1700","2089"
"1150326","00638R","元大滬深300反1","402058","2865976","7.14","7.17","7.11","7.17","0.0200","32"
"1150326","00639","富邦深100","331436","5207048","15.76","15.79","15.60","15.62","-0.1300","217"
"1150326","00640L","富邦日本正2","619740","53518061","87.25","87.30","85.05","85.05","-1.5000","214"
"1150326","00641R","富邦日本反1","1321175","5633390","4.21","4.29","4.21","4.29","0.0500","80"
"1150326","00642U","期元大S&P石油","20927720","519982558","24.70","25.01","24.68","24.98","0.9100","5751"
"1150326","00643","群益深証中小","1961754","34736141","17.81","17.81","17.54","17.54","-0.2800","158"
"1150326","00643K","群益深証中小+R","","","","","","","0.0000",""
"1150326","00645","富邦日本","154966","7892277","51.10","51.20","50.60","50.60","-0.4000","420"
"1150326","00646","元大S&P500","3234686","213748353","66.25","66.25","65.90","65.95","-0.4500","4892"
"1150326","00647L","元大S&P500正2","69922","7444010","106.75","107.10","105.95","106.00","-1.3500","163"
"1150326","00648R","元大S&P500反1","1685100","7695845","4.56","4.59","4.55","4.59","0.0400","56"
"1150326","00650L","復華香港正2","4016271","66525962","16.84","16.85","16.34","16.34","-0.3600","750"
"1150326","00651R","復華香港反1","138889","756123","5.39","5.46","5.39","5.46","0.0500","24"
"1150326","00652","富邦印度","292912","9631245","32.94","32.99","32.76","32.76","-0.1700","408"
"1150326","00653L","富邦印度正2","145875","6521917","45.18","45.18","44.36","44.40","-0.7800","134"
"1150326","00654R","富邦印度反1","93100","658057","7.06","7.10","7.05","7.10","0.0600","22"
"1150326","00655L","國泰中國A50正2","1142528","36468491","31.83","32.13","31.58","31.60","-0.2300","238"
"1150326","00656R","國泰中國A50反1","193530","1223904","6.32","6.35","6.29","6.35","0.0200","18"
"1150326","00657","國泰日經225","46053","2906420","63.55","63.55","62.55","62.55","-0.7500","85"
"1150326","00657K","國泰日經225+U","200","3952","19.76","19.76","19.76","19.76","0.0600","2"
"1150326","00660","元大歐洲50","8765","357287","40.79","40.79","40.64","40.72","0.0800","83"
"1150326","00661","元大日經225","140484","9718291","69.60","69.80","68.70","68.75","-0.5500","311"
"1150326","00662","富邦NASDAQ","3096501","306491430","99.30","99.30","98.60","98.80","-0.4500","4141"
"1150326","00663L","國泰臺灣加權正2","14571674","898576623","61.60","62.70","60.55","60.55","-0.6000","6717"
"1150326","00664R","國泰臺灣加權反1","19281512","43856552","2.28","2.30","2.25","2.29","0.0100","656"
"1150326","00665L","富邦恒生國企正2","15226001","144012300","9.63","9.65","9.31","9.32","-0.2400","1955"
"1150326","00666R","富邦恒生國企反1","38000","356030","9.32","9.41","9.32","9.41","0.1300","9"
"1150326","00668","國泰美國道瓊","66725","3600898","54.15","54.15","53.95","53.95","-0.2500","97"
"1150326","00668K","國泰美國道瓊+U","200","3392","16.96","16.96","16.96","16.96","0.1100","2"
"1150326","00669R","國泰美國道瓊反1","1303350","7766709","5.94","5.97","5.94","5.97","0.0400","85"
"1150326","00670L","富邦NASDAQ正2","1361526","194451655","143.30","143.50","141.80","142.15","-1.5000","1513"
"1150326","00671R","富邦NASDAQ反1","3832163","11518147","3.00","3.02","2.99","3.02","0.0200","218"
"1150326","00673R","期元大S&P原油反1","6232667","116186612","18.50","18.74","18.50","18.65","-0.2500","1548"
"1150326","00674R","期元大S&P黃金反1","2332199","12787577","5.46","5.52","5.45","5.52","0.0800","101"
"1150326","00675L","富邦臺灣加權正2","3937314","735207326","187.40","189.90","183.55","183.55","-2.0500","3172"
"1150326","00676R","富邦臺灣加權反1","7723588","59750999","7.73","7.79","7.66","7.79","0.0300","597"
"1150326","00678","群益那斯達克生技","283646","10029721","35.21","35.39","35.21","35.38","0.8300","121"
"1150326","00680L","元大美債20正2","7080672","50048259","7.08","7.09","7.05","7.05","-0.0400","479"
"1150326","00681R","元大美債20反1","17000","357940","21.01","21.06","21.01","21.06","0.0600","3"
"1150326","00682U","期元大美元指數","4048","82678","20.40","20.45","20.40","20.45","0.0500","4"
"1150326","00683L","期元大美元指正2","66135","1418044","21.40","21.47","21.38","21.46","0.2100","23"
"1150326","00684R","期元大美元指反1","180","2752","","","","","0.0000","1"
"1150326","00685L","群益臺灣加權正2","1443148","242640470","168.75","171.00","165.15","165.15","-1.8500","1257"
"1150326","00686R","群益臺灣加權反1","5024386","6962226","1.38","1.40","1.37","1.40","0.0100","149"
"1150326","00688L","國泰20年美債正2","2832750","19963823","7.07","7.07","7.03","7.03","-0.0400","235"
"1150326","00689R","國泰20年美債反1","52000","1140840","21.94","21.94","21.92","21.92","-0.0300","3"
"1150326","00690","兆豐藍籌30","444054","23756515","53.25","53.75","53.05","53.10","0.0000","280"
"1150326","00692","富邦公司治理","922254","61866953","67.10","67.60","66.60","66.70","-0.3500","981"
"1150326","00693U","期街口S&P黃豆","1598454","35421261","22.13","22.19","22.11","22.17","0.4300","364"
"1150326","00700","富邦恒生國企","278137","4827044","17.48","17.55","17.21","17.21","-0.1700","118"
"1150326","00701","國泰股利精選30","360943","10431307","28.95","29.01","28.81","28.87","-0.0500","450"
"1150326","00702","國泰標普低波高息","125123","2955170","23.56","23.63","23.56","23.60","0.0000","68"
"1150326","00703","台新MSCI中國","50097","1011049","20.67","20.67","20.05","20.05","-0.1100","85"
"1150326","00706L","期元大S&P日圓正2","2254570","43928762","19.49","19.52","19.47","19.51","-0.0700","343"
"1150326","00707R","期元大S&P日圓反1","","","","","","","0.0000",""
"1150326","00708L","期元大S&P黃金正2","6588153","608850868","92.80","93.35","91.25","91.25","-2.7000","4615"
"1150326","00709","富邦歐洲","120952","4399682","36.42","36.50","36.28","36.30","-0.1200","201"
"1150326","00710B","復華彭博非投等債","61598","1157130","18.80","18.80","18.77","18.78","-0.0200","43"
"1150326","00711B","復華彭博新興債","106400","1692879","15.91","15.92","15.90","15.90","0.0000","20"
"1150326","00712","復華富時不動產","40407867","348049853","8.63","8.63","8.59","8.63","0.0900","5638"
"1150326","00713","元大台灣高息低波","4068084","210591682","51.85","51.90","51.60","51.70","-0.1500","3980"
"1150326","00714","群益道瓊美國地產","112739","2269805","20.17","20.17","20.12","20.13","-0.1900","92"
"1150326","00715L","期街口布蘭特正2","24712115","1297285789","52.20","52.95","51.75","52.80","2.9700","6799"
"1150326","00717","富邦美國特別股","89972","1343843","14.93","14.99","14.91","14.92","0.0100","192"
"1150326","00728","第一金工業30","100005","4533372","44.90","45.60","44.90","45.00","0.0800","300"
"1150326","00730","富邦臺灣優質高息","265311","6193745","23.52","23.71","23.11","23.11","-0.3300","348"
"1150326","00731","復華富時高息低波","530916","37499684","70.65","70.90","70.45","70.60","-0.0500","208"
"1150326","00733","富邦臺灣中小","1113493","63687781","56.90","58.05","56.05","56.05","-0.7500","897"
"1150326","00735","國泰臺韓科技","2506923","169311551","68.40","68.40","66.90","67.05","-1.4500","2067"
"1150326","00736","國泰新興市場","200173","5627229","28.18","28.19","28.03","28.03","-0.0900","70"
"1150326","00737","國泰AI機器人","178277","5870374","33.00","33.00","32.82","32.93","-0.2400","299"
"1150326","00738U","期元大道瓊白銀","7279970","425582721","58.90","59.00","57.70","57.70","-2.0500","5699"
"1150326","00739","元大MSCI A股","119336","3183156","26.73","26.77","26.50","26.50","-0.2200","240"
"1150326","00752","中信中國50","1195149","28854749","24.50","24.50","23.81","23.82","-0.2100","643"
"1150326","00753L","中信中國50正2","18994002","195935659","10.49","10.55","10.14","10.15","-0.2300","1951"
"1150326","00757","統一FANG+","2284142","243881084","107.15","107.15","106.45","106.60","-1.0000","6023"
"1150326","00762","元大全球AI","344039","28285899","82.20","82.50","81.80","81.95","-0.1000","571"
"1150326","00763U","期街口道瓊銅","916078","27390016","30.12","30.12","29.75","29.75","-0.3900","574"
"1150326","00770","國泰北美科技","294664","15006144","51.20","51.20","50.75","50.85","-0.3500","875"
"1150326","00771","元大US高息特別股","11228","179833","15.98","16.06","15.98","16.00","0.0000","114"
"1150326","00775B","新光投等債15+","80970","2619958","32.36","32.36","32.36","32.36","-0.1500","73"
"1150326","00783","富邦中証500","29174","794188","27.33","27.34","27.04","27.04","-0.3900","130"
"1150326","00830","國泰費城半導體","10595844","596030543","56.45","56.50","55.95","56.10","-0.2000","7287"
"1150326","00850","元大臺灣ESG永續","869116","55237417","63.60","64.15","63.20","63.30","0.0000","1022"
"1150326","00851","台新全球AI","1841","102880","56.10","56.10","56.10","56.10","-0.1000","77"
"1150326","00852L","國泰美國道瓊正2","479413","13398962","28.03","28.08","27.87","27.87","-0.3400","111"
"1150326","00861","元大全球未來通訊","343429","22415636","65.85","65.85","65.10","65.10","-0.9000","2163"
"1150326","00865B","國泰US短期公債","3651933","176179387","48.28","48.28","48.19","48.24","-0.0100","633"
"1150326","00875","國泰網路資安","103542","3998055","38.62","38.68","38.50","38.53","0.0800","153"
"1150326","00876","元大全球5G","212816","13696496","64.65","64.75","64.05","64.05","-0.3500","2092"
"1150326","00878","國泰永續高股息","34144244","768886682","22.48","22.63","22.40","22.44","0.0000","16143"
"1150326","00881","國泰台灣科技龍頭","11960730","449707730","37.50","37.94","37.25","37.26","-0.1200","5479"
"1150326","00882","中信中國高股息","5822478","91327539","15.76","15.83","15.50","15.52","-0.2000","1937"
"1150326","00885","富邦越南","3434531","57839390","16.86","16.95","16.75","16.79","-0.0700","1248"
"1150326","00891","中信關鍵半導體","6515264","159895512","24.60","24.72","24.36","24.38","-0.1200","3285"
"1150326","00892","富邦台灣半導體","1789735","53502770","30.03","30.09","29.62","29.62","-0.0200","737"
"1150326","00893","國泰智能電動車","2146421","73326527","34.18","34.27","34.07","34.08","0.2200","811"
"1150326","00894","中信小資高價30","1480977","51752826","34.98","35.28","34.59","34.64","-0.1200","1052"
"1150326","00895","富邦未來車","511991","20503757","40.09","40.16","39.90","39.94","-0.0100","450"
"1150326","00896","中信綠能及電動車","1781298","37941847","21.22","21.46","21.06","21.07","-0.1200","925"
"1150326","00897","富邦基因免疫生技","440038","4261736","9.71","9.73","9.66","9.67","0.1000","193"
"1150326","00898","國泰基因免疫革命","434017","3477715","7.94","8.04","7.94","7.99","0.1000","234"
"1150326","00899","FT潔淨能源","167002","4014208","24.00","24.07","23.95","24.02","0.3900","929"
"1150326","00900","富邦特選高股息30","5550975","79001789","14.38","14.38","14.15","14.15","-0.1600","2257"
"1150326","00901","永豐智能車供應鏈","697796","21136305","30.31","30.53","29.99","29.99","-0.1600","235"
"1150326","00902","中信電池及儲能","1892691","27244425","14.29","14.50","14.27","14.28","0.0000","568"
"1150326","00903","富邦元宇宙","270655","4249029","15.70","15.73","15.65","15.65","-0.0100","238"
"1150326","00904","新光臺灣半導體30","2302849","66943386","29.20","29.35","28.79","28.79","-0.3000","1464"
"1150326","00905","FT臺灣Smart","667357","13318282","19.90","20.06","19.78","19.80","-0.0800","791"
"1150326","00907","永豐優息存股","644304","9524161","14.86","14.87","14.71","14.73","-0.1300","441"
"1150326","00908","富邦入息REITs+","296527","4010092","13.57","13.58","13.48","13.53","-0.0400","157"
"1150326","00909","國泰數位支付服務","2884450","114826079","39.64","39.89","39.60","39.65","0.0100","1480"
"1150326","00910","第一金太空衛星","4143114","254589644","61.35","61.95","60.80","61.00","2.4000","5353"
"1150326","00911","兆豐洲際半導體","627680","23195539","36.86","37.06","36.86","36.89","0.1100","2064"
"1150326","00912","中信臺灣智慧50","427592","10663613","24.98","25.10","24.76","24.79","-0.0800","269"
"1150326","00913","兆豐台灣晶圓製造","328105","10010632","30.78","30.78","30.21","30.25","-0.2500","239"
"1150326","00915","凱基優選高股息30","4109810","96342647","23.45","23.55","23.36","23.45","0.0000","890"
"1150326","00916","國泰全球品牌50","425512","10668822","25.20","25.20","25.00","25.01","-0.1900","546"
"1150326","00917","中信特選金融","1031781","21033192","20.45","20.45","20.35","20.36","-0.0700","436"
"1150326","00918","大華優利高填息30","14328338","319512738","22.36","22.40","22.21","22.24","-0.1100","8088"
"1150326","00919","群益台灣精選高息","91633198","2084684390","22.90","22.91","22.63","22.63","-0.2200","44090"
"1150326","00920","富邦ESG綠色電力","638942","13953303","21.72","21.93","21.72","21.74","0.1000","1862"
"1150326","00921","兆豐龍頭等權重","167508","3135430","18.71","18.86","18.58","18.61","-0.0300","227"
"1150326","00922","國泰台灣領袖50","13252062","375550979","28.32","28.53","28.15","28.15","-0.1100","6486"
"1150326","00923","群益台ESG低碳50","2720871","79478492","29.29","29.42","28.99","28.99","-0.1200","1878"
"1150326","00924","復華S&P500成長","2336982","64428001","27.65","27.65","27.49","27.52","-0.1400","2802"
"1150326","00926","凱基全球菁英55","1207585","27390563","22.74","22.74","22.59","22.61","-0.0900","366"
"1150326","00927","群益半導體收益","4208175","104194690","24.88","24.97","24.56","24.58","-0.1500","2333"
"1150326","00929","復華台灣科技優息","19811257","388891301","19.69","19.76","19.44","19.44","-0.1900","4972"
"1150326","00930","永豐ESG低碳高息","664790","11560283","17.45","17.50","17.30","17.34","-0.0700","280"
"1150326","00932","兆豐永續高息等權","201469","2982521","14.84","14.87","14.70","14.72","-0.0200","221"
"1150326","00934","中信成長高股息","2565505","54997892","21.55","21.60","21.27","21.27","-0.2300","874"
"1150326","00935","野村臺灣新科技50","10502219","403124996","38.28","38.76","37.99","38.00","-0.1800","3455"
"1150326","00936","台新永續高息中小","1154018","20610415","17.88","17.95","17.75","17.78","-0.0200","395"
"1150326","00938","凱基優選30","946155","17591553","18.61","18.73","18.53","18.59","0.0000","176"
"1150326","00939","統一台灣高息動能","2646164","41552547","15.83","15.87","15.60","15.62","-0.2100","1117"
"1150326","00940","元大台灣價值高息","18364608","178580032","9.73","9.77","9.65","9.66","-0.0500","3142"
"1150326","00941","中信上游半導體","3060560","67939965","22.27","22.28","22.11","22.11","-0.1400","3016"
"1150326","00943","兆豐電子高息等權","244739","3749153","15.30","15.40","15.20","15.20","-0.0100","107"
"1150326","00944","野村趨勢動能高息","375674","5785930","15.49","15.52","15.34","15.36","-0.0700","263"
"1150326","00945B","凱基美國非投等債","4822875","69628525","14.47","14.47","14.42","14.43","-0.0200","480"
"1150326","00946","群益科技高息成長","4667420","47780775","10.26","10.28","10.17","10.22","0.0200","852"
"1150326","00947","台新臺灣IC設計","3330949","81553772","24.63","24.82","23.93","23.93","-0.4200","1876"
"1150326","00949","復華日本龍頭","701983","13552512","19.39","19.44","19.20","19.22","-0.0700","494"
"1150326","00951","台新日本半導體","2021108","27402803","13.65","13.69","13.45","13.47","-0.1900","852"
"1150326","00952","凱基台灣AI50","2114136","27859459","13.23","13.34","13.01","13.03","-0.1300","459"
"1150326","00953B","群益優選非投等債","28086482","271496535","9.67","9.68","9.65","9.66","0.0100","4974"
"1150326","00954","中信日本半導體","1942367","28173735","14.65","14.65","14.37","14.37","-0.2100","862"
"1150326","00956","中信日經高股息","235867","2892787","12.39","12.39","12.23","12.23","-0.1100","215"
"1150326","00960","野村全球航運龍頭","783520","13631068","17.55","17.55","17.36","17.40","-0.1500","381"
"1150326","00961","FT臺灣永續高息","2366921","23707942","10.01","10.08","9.98","9.99","-0.0500","842"
"1150326","00962","台新AI優息動能","115203","1267723","11.04","11.10","10.88","10.88","-0.1100","197"
"1150326","00963","中信全球高股息","1207770","14822764","12.24","12.30","12.24","12.26","0.0400","233"
"1150326","00964","中信亞太高股息","3064513","41678796","13.70","13.71","13.50","13.51","-0.1900","560"
"1150326","00965","元大航太防衛科技","3713619","92886507","25.19","25.19","24.90","24.90","-0.1100","1821"
"1150326","00971","野村美國研發龍頭","367915","5466484","14.89","14.90","14.82","14.84","-0.0300","373"
"1150326","00972","野村日本動能高息","237068","4463165","18.97","18.97","18.75","18.75","-0.2300","79"
"1150326","009800","中信NASDAQ","1378667","14794611","10.77","10.77","10.70","10.70","-0.0700","847"
"1150326","009801","中信美國創新科技","1453565","14966087","10.32","10.32","10.27","10.27","-0.0500","401"
"1150326","009802","富邦旗艦50","4918114","63160522","12.87","12.95","12.73","12.73","-0.1300","665"
"1150326","009803","保德信市值動能50","1507383","23746320","15.82","15.94","15.62","15.63","-0.0900","597"
"1150326","009804","聯邦台精彩50","713403","12129645","16.94","17.09","16.83","16.83","-0.0700","215"
"1150326","009805","新光美國電力基建","13501677","205730408","15.28","15.29","15.17","15.22","0.0200","3620"
"1150326","009808","華南永昌優選50","990142","22107473","22.41","22.43","22.15","22.17","-0.1200","84"
"1150326","009809","富邦淨零ESG50","597842","7371887","12.40","12.44","12.30","12.35","-0.0300","31"
"1150326","00980A","主動野村臺灣優選","11312356","202275697","17.90","18.03","17.67","17.69","-0.0300","3555"
"1150326","009810","保德信全球藍籌","94697","1704719","18.15","18.15","17.98","17.99","-0.0400","64"
"1150326","009811","統一美國50","2241772","24889134","11.14","11.15","11.07","11.09","-0.0500","1399"
"1150326","009812","野村日本東證","1040954","11841901","11.44","11.44","11.30","11.30","-0.1400","281"
"1150326","009813","貝萊德標普卓越50","4708881","46823164","9.98","9.98","9.92","9.93","-0.0400","2051"
"1150326","009816","凱基台灣TOP50","119921811","1297568826","10.82","10.90","10.74","10.74","-0.0400","25989"
"1150326","009817","國泰日本不動產","11238615","106242568","9.52","9.52","9.43","9.46","-0.1400","1325"
"1150326","009818","華南永昌NASDAQxT","1496169","22354856","15.04","15.04","14.90","14.90","-0.1300","339"
"1150326","00981A","主動統一台股增長","177522425","3752444569","20.96","21.33","20.91","20.92","0.0500","41812"
"1150326","00981T","平衡凱基雙核收息","2714822","29994730","11.10","11.10","11.03","11.04","0.0100","384"
"1150326","00982A","主動群益台灣強棒","31592339","534911658","16.97","17.10","16.73","16.73","-0.1500","9249"
"1150326","00982D","主動富邦動態入息","4351456","43639502","10.03","10.04","10.02","10.03","0.0000","104"
"1150326","00982T","平衡兆豐台美動能","1323615","14739483","11.13","11.24","11.09","11.09","-0.0400","81"
"1150326","00983A","主動中信ARK創新","2008364","21535646","10.72","10.76","10.68","10.70","-0.0200","642"
"1150326","00983D","主動富邦複合收益","1164078","11841509","10.20","10.20","10.16","10.16","-0.0100","257"
"1150326","00984A","主動安聯台灣高息","4927324","62430995","12.68","12.77","12.55","12.55","-0.0700","1845"
"1150326","00984D","主動聯博全球非投","1926828","19154373","9.94","9.96","9.94","9.94","0.0000","145"
"1150326","00985A","主動野村台灣50","10850825","180236591","16.63","16.75","16.46","16.46","-0.0300","1945"
"1150326","00985B","群益ESG投等債0-5","6502986","67025636","10.33","10.33","10.30","10.31","-0.0100","611"
"1150326","00986A","主動台新龍頭成長","218612","2630934","12.06","12.06","12.00","12.00","-0.1100","223"
"1150326","00987A","主動台新優勢成長","4487554","56119901","12.45","12.65","12.36","12.38","0.0600","1113"
"1150326","00988A","主動統一全球創新","21860932","291027066","13.40","13.43","13.21","13.22","-0.1300","6731"
"1150326","00989A","主動摩根美國科技","1036711","14540541","14.11","14.11","13.97","13.99","-0.1100","341"
"1150326","00990A","主動元大AI新經濟","23820289","298465506","12.54","12.59","12.44","12.45","-0.0800","4153"
"1150326","00991A","主動復華未來50","84233376","1092741483","12.95","13.16","12.71","12.71","-0.1100","13561"
"1150326","00992A","主動群益科技創新","93500496","1288543529","13.75","13.99","13.57","13.57","0.0100","15554"
"1150326","00993A","主動安聯台灣","28023012","299766989","10.70","10.82","10.56","10.56","-0.0800","3464"
"1150326","00994A","主動第一金台股優","7399089","94507015","12.69","12.93","12.64","12.64","0.0100","1140"
"1150326","00995A","主動中信台灣卓越","9300395","114146453","12.32","12.43","12.10","12.10","-0.0700","1627"
"1150326","00996A","主動兆豐台灣豐收","62567734","665756024","10.50","11.01","10.45","10.45","0.0300","12310"
"1150326","01001T","土銀富邦R1","12000","142120","11.85","11.87","11.84","11.87","0.0200","4"
"1150326","01002T","土銀國泰R1","47000","666780","14.19","14.20","14.18","14.20","0.0000","8"
"1150326","01004T","土銀富邦R2","148000","1631010","11.07","11.07","11.02","11.02","0.0200","8"
"1150326","01007T","兆豐國泰R2","201000","2668250","13.25","13.28","13.25","13.28","0.0100","3"
"1150326","01009T","王道圓滿R1","286000","1647080","5.77","5.83","5.75","5.75","-0.0900","24"
"1150326","01010T","京城樂富R1","1000","10000","10.00","10.00","10.00","10.00","0.0000","1"
"1150326","020000","富邦特選蘋果N","5000","103250","20.65","20.65","20.65","20.65","0.0300","1"
"1150326","020011","統一微波高息20N","","","","","","","0.0000",""
"1150326","020012","富邦行動通訊N","2000","36360","18.18","18.18","18.18","18.18","0.0400","1"
"1150326","02001L","富邦蘋果正二N","22000","1486250","68.60","68.65","66.95","66.95","0.3500","19"
"1150326","02001R","富邦蘋果反一N","35000","24800","0.71","0.71","0.70","0.70","-0.0100","2"
"1150326","020020","元大台股領航N","7000","124720","17.83","17.85","17.66","17.66","-0.1700","5"
"1150326","020028","元大特選電動車N","19000","291750","15.34","15.41","15.17","15.30","0.1300","14"
"1150326","020029","元大ESG高股息N","7000","71520","10.26","10.26","10.20","10.20","-0.0400","3"
"1150326","020030","統一智慧電動車N","1000","11820","11.82","11.82","11.82","11.82","0.2600","1"
"1150326","020031","統一IC設計臺灣N","","","","","","","0.0000",""
"1150326","020032","元大綠能N","","","","","","","0.0000",""
"1150326","020034","元大IC設計N","4000","35990","8.99","9.02","8.99","9.02","-0.0600","2"
"1150326","020036","元大金融配息N","","","","","","","0.0000",""
"1150326","020037","元大金融高股息N","3000","25290","8.43","8.44","8.42","8.42","-0.0200","3"
"1150326","020038","元大ESG配息N","8000","63090","7.92","7.92","7.86","7.86","-0.0400","7"
"1150326","020039","元大加權N","24000","254560","10.62","10.62","10.60","10.60","-0.0200","14"
"1150326","1101","台泥","24573321","567623366","23.00","23.45","22.85","22.85","-0.1500","12067"
"1150326","1101B","台泥乙特","45000","2045250","45.45","45.45","45.45","45.45","0.0000","11"
"1150326","1102","亞泥","7008079","242308250","34.50","34.70","34.45","34.50","0.0000","3158"
"1150326","1103","嘉泥","147563","2025935","13.80","13.80","13.65","13.70","-0.0500","314"
"1150326","1104","環泥","193451","5737349","29.80","29.80","29.55","29.55","-0.0500","525"
"1150326","1108","幸福","206638","3084469","15.00","15.00","14.90","14.90","-0.1000","114"
"1150326","1109","信大","71752","1099286","15.35","15.35","15.25","15.25","0.0000","80"
"1150326","1110","東泥","155735","2395421","15.20","15.60","15.10","15.35","0.2000","84"
"1150326","1201","味全","345487","4656430","13.60","13.60","13.35","13.50","0.0500","358"
"1150326","1203","味王","32113","1270199","39.95","39.95","39.45","39.55","0.3500","73"
"1150326","1210","大成","1552106","83912121","54.20","54.30","53.70","54.00","0.2000","2562"
"1150326","1213","大飲","7000","68860","9.70","9.98","9.70","9.98","0.2700","7"
"1150326","1215","卜蜂","903381","131096936","145.50","146.00","144.00","144.00","-2.0000","2295"
"1150326","1216","統一","6168440","439363877","71.00","71.70","70.50","71.30","0.6000","3732"
"1150326","1217","愛之味","916318","9400015","10.15","10.35","10.15","10.25","0.1000","677"
"1150326","1218","泰山","617153","11878031","19.30","19.35","19.15","19.20","0.0000","1027"
"1150326","1219","福壽","735420","10117558","13.85","13.90","13.55","13.80","0.0500","379"
"1150326","1220","台榮","222063","2750644","12.50","12.50","12.30","12.40","-0.0500","534"
"1150326","1225","福懋油","484459","15762325","32.00","32.75","32.00","32.75","1.2500","494"
"1150326","1227","佳格","794833","24099932","30.25","30.45","30.10","30.30","0.1000","632"
"1150326","1229","聯華","2377539","107296247","44.90","45.35","44.80","45.20","0.4500","1807"
"1150326","1231","聯華食","373205","34575934","92.30","93.00","91.90","92.80","1.2000","912"
"1150326","1232","大統益","60672","9138933","151.00","151.00","150.00","150.00","-0.5000","115"
"1150326","1233","天仁","33679","988655","29.90","29.90","28.95","29.35","-0.9500","90"
"1150326","1234","黑松","97039","3493568","36.35","36.35","35.90","36.00","0.1500","96"
"1150326","1235","興泰","7646","313080","42.00","42.00","40.35","40.35","-0.4500","15"
"1150326","1236","宏亞","13271","351188","27.10","27.10","26.35","26.35","-0.1500","27"
"1150326","1256","鮮活果汁-KY","12917","1964498","153.00","153.50","150.00","150.00","-2.0000","45"
"1150326","1301","台塑","39961779","1910380867","46.00","48.75","46.00","47.45","1.8000","20655"
"1150326","1303","南亞","79562335","6247046611","79.50","81.60","74.80","74.80","-1.2000","49129"
"1150326","1304","台聚","25013325","390133629","14.75","15.85","14.70","15.85","1.4000","8151"
"1150326","1305","華夏","28698606","497657059","16.45","17.65","16.35","17.20","1.1500","12765"
"1150326","1307","三芳","1221151","42174330","34.20","35.00","34.15","34.15","0.2000","803"
"1150326","1308","亞聚","21974233","391827606","16.80","18.05","16.70","18.05","1.6000","10280"
"1150326","1309","台達化","11922223","237701312","19.20","20.15","19.05","20.15","1.8000","4326"
"1150326","1310","台苯","11677441","129607333","10.60","11.30","10.60","11.05","0.4500","4086"
"1150326","1312","國喬","15584071","217539968","13.35","14.25","13.35","13.80","0.6000","6104"
"1150326","1312A","國喬特","16000","367900","23.00","23.00","22.90","22.90","0.2000","5"
"1150326","1313","聯成","13705572","178119015","12.45","13.30","12.40","12.90","0.6500","5042"
"1150326","1314","中石化","43358115","363383964","8.25","8.52","8.24","8.30","0.1100","10548"
"1150326","1315","達新","28082","1777694","63.80","63.90","63.00","63.30","-0.5000","54"
"1150326","1316","上曜","922768","11487201","12.65","12.65","12.30","12.35","-0.2000","598"
"1150326","1319","東陽","1488305","125481976","85.30","85.30","83.70","84.00","-1.1000","3431"
"1150326","1321","大洋","668113","23019136","34.05","34.75","33.90","34.35","0.4500","266"
"1150326","1323","永裕","48362","931163","19.10","19.40","19.10","19.25","0.1500","400"
"1150326","1324","地球","201493","2140200","10.55","10.80","10.50","10.70","0.3000","143"
"1150326","1325","恆大","143270","3907675","27.40","27.45","27.10","27.10","0.0000","211"
